Date,댐수위,저수량,강우량
1998-06-09,96.64,178.895,7.6
1998-06-10,96.53,177.301,0
1998-06-11,96.41,175.574,0
1998-06-12,96.29,173.859,12.2
1998-06-13,96.3,174.002,20.9
1998-06-14,96.3,174.002,10
1998-06-15,96.35,174.715,0
1998-06-16,96.32,174.287,0
1998-06-17,96.22,172.864,0
1998-06-18,96.12,171.451,0
1998-06-19,96.06,170.606,9.9
1998-06-20,95.96,169.206,0
1998-06-21,95.87,167.953,0
1998-06-22,95.76,166.43,0
1998-06-23,95.64,164.78,0
1998-06-24,95.54,163.414,11.5
1998-06-25,95.62,164.506,50.7
1998-06-26,98.57,208.59,96
1998-06-27,100.27,237.601,59.2
1998-06-28,101.89,267.912,12.4
1998-06-29,102.47,279.428,0
1998-06-30,102.9,288.198,32.1
1998-07-01,103.69,304.838,14.5
1998-07-02,104.11,313.967,0.5
1998-07-03,104.32,318.607,2.3
1998-07-04,104.44,321.281,0.2
1998-07-05,104.48,322.176,0
1998-07-06,104.49,322.4,0
1998-07-07,104.45,321.505,0
1998-07-08,104.39,320.165,0
1998-07-09,104.33,318.83,0
1998-07-10,104.26,317.277,0
1998-07-11,104.19,315.729,0
1998-07-12,104.19,315.729,21.6
1998-07-13,104.71,327.358,33.7
1998-07-14,104.88,331.228,7
1998-07-15,105.25,339.843,28.4
1998-07-16,105.54,346.764,20.9
1998-07-17,105.71,350.881,0
1998-07-18,105.78,352.589,3.7
1998-07-19,105.81,353.324,1.3
1998-07-20,105.81,353.324,6.5
1998-07-21,105.8,353.079,2.6
1998-07-22,105.97,357.264,23.6
1998-07-23,106.06,359.498,0
1998-07-24,106.08,359.996,0
1998-07-25,106.09,360.245,12
1998-07-26,106.1,360.494,2.6
1998-07-27,106.1,360.494,2.2
1998-07-28,106.05,359.249,0
1998-07-29,105.99,357.759,0
1998-07-30,105.94,356.522,0
1998-07-31,106.38,367.541,97.6
1998-08-01,108.52,425.438,34.6
1998-08-02,109.34,449.544,92.9
1998-08-03,108.12,414.068,4.3
1998-08-04,107.92,408.479,0.3
1998-08-05,108.1,413.507,1.2
1998-08-06,108.22,416.887,2.1
1998-08-07,108.28,418.586,0.9
1998-08-08,108.3,419.153,0.6
1998-08-09,108.32,419.722,0.8
1998-08-10,108.32,419.722,0
1998-08-11,108.3,419.153,7.7
1998-08-12,108.3,419.153,0.1
1998-08-13,108.9,436.476,74.5
1998-08-14,106.67,374.967,8.8
1998-08-15,105.48,345.322,0.6
1998-08-16,105.6,348.212,27.3
1998-08-17,105.9,355.535,1.3
1998-08-18,106.86,379.903,42.5
1998-08-19,107.28,391.015,0
1998-08-20,107.46,395.861,0
1998-08-21,107.52,397.488,0
1998-08-22,107.54,398.032,0
1998-08-23,107.64,400.759,24.4
1998-08-24,107.7,402.403,0
1998-08-25,107.72,402.952,0
1998-08-26,107.72,402.952,0
1998-08-27,107.7,402.403,0
1998-08-28,107.67,401.58,2.4
1998-08-29,107.64,400.759,0
1998-08-30,107.61,399.939,0
1998-08-31,107.58,399.121,7.1
1998-09-01,107.55,398.304,0.7
1998-09-02,107.51,397.217,0.3
1998-09-03,107.46,395.861,0
1998-09-04,107.41,394.51,0
1998-09-05,107.36,393.162,0
1998-09-06,107.3,391.551,0
1998-09-07,107.24,389.945,0
1998-09-08,107.18,388.344,0
1998-09-09,107.12,386.749,0
1998-09-10,107.06,385.16,0
1998-09-11,107,383.576,0
1998-09-12,106.94,381.998,0
1998-09-13,106.87,380.164,0
1998-09-14,106.8,378.338,0
1998-09-15,106.73,376.52,0
1998-09-16,106.66,374.709,0
1998-09-17,106.58,372.648,0
1998-09-18,106.5,370.598,0
1998-09-19,106.43,368.812,0
1998-09-20,106.37,367.287,3.9
1998-09-21,106.32,366.021,17.3
1998-09-22,106.27,364.758,0
1998-09-23,106.2,362.997,0
1998-09-24,106.12,360.994,1.3
1998-09-25,106.06,359.498,0.6
1998-09-26,105.99,357.759,0
1998-09-27,105.91,355.782,0
1998-09-28,105.84,354.06,3.1
1998-09-29,105.89,355.289,90.8
1998-09-30,108.8,433.549,185
1998-10-01,108.43,422.858,8.6
1998-10-02,108.18,415.758,0
1998-10-03,108.36,420.86,0
1998-10-04,108.39,421.715,0
1998-10-05,108.39,421.715,0
1998-10-06,108.39,421.715,0
1998-10-07,108.37,421.145,0
1998-10-08,108.32,419.722,0
1998-10-09,108.24,417.453,0
1998-10-10,108.15,414.912,0
1998-10-11,108.05,412.105,3.1
1998-10-12,107.97,409.87,11.9
1998-10-13,107.92,408.479,0.3
1998-10-14,107.91,408.201,22.6
1998-10-15,107.96,409.591,0
1998-10-16,107.95,409.313,0
1998-10-17,107.95,409.313,0
1998-10-18,107.91,408.201,0
1998-10-19,107.85,406.537,0
1998-10-20,107.8,405.155,0
1998-10-21,107.74,403.502,0
1998-10-22,107.68,401.854,0
1998-10-23,107.63,400.485,0
1998-10-24,107.56,398.576,0
1998-10-25,107.5,396.945,0
1998-10-26,107.44,395.32,0
1998-10-27,107.37,393.432,0
1998-10-28,107.3,391.551,0
1998-10-29,107.23,389.677,0
1998-10-30,107.16,387.812,0
1998-10-31,107.09,385.954,0
1998-11-01,107.02,384.104,0
1998-11-02,106.95,382.261,1.2
1998-11-03,106.87,380.164,0
1998-11-04,106.8,378.338,0
1998-11-05,106.72,376.26,0
1998-11-06,106.65,374.451,0
1998-11-07,106.57,372.391,0
1998-11-08,106.49,370.342,0
1998-11-09,106.4,368.049,0.9
1998-11-10,106.33,366.274,0
1998-11-11,106.25,364.254,0
1998-11-12,106.17,362.245,0
1998-11-13,106.09,360.245,0
1998-11-14,106,358.007,0
1998-11-15,105.92,356.028,0
1998-11-16,105.85,354.305,4.8
1998-11-17,105.76,352.101,0.3
1998-11-18,105.68,350.152,0
1998-11-19,105.59,347.97,0
1998-11-20,105.5,345.802,0
1998-11-21,105.42,343.885,0
1998-11-22,105.36,342.453,7.6
1998-11-23,105.27,340.316,0
1998-11-24,105.18,338.192,0.3
1998-11-25,105.1,336.313,0
1998-11-26,105.02,334.445,0
1998-11-27,104.94,332.601,1.2
1998-11-28,104.85,330.542,0
1998-11-29,104.77,328.72,0
1998-11-30,104.68,326.679,0.5
1998-12-01,104.6,324.872,0.5
1998-12-02,104.51,322.849,0.3
1998-12-03,104.42,320.834,0
1998-12-04,104.33,318.83,0
1998-12-05,104.24,316.834,0
1998-12-06,104.16,315.068,0
1998-12-07,104.08,313.309,1.5
1998-12-08,104,311.557,0.3
1998-12-09,103.91,309.595,0
1998-12-10,103.84,308.075,0
1998-12-11,103.75,306.13,0
1998-12-12,103.67,304.408,0
1998-12-13,103.58,302.479,0
1998-12-14,103.5,300.773,0
1998-12-15,103.42,299.073,0
1998-12-16,103.33,297.169,0
1998-12-17,103.25,295.485,0
1998-12-18,103.16,293.598,0
1998-12-19,103.07,291.72,0
1998-12-20,102.99,290.059,0
1998-12-21,102.9,288.198,0
1998-12-22,102.81,286.346,0
1998-12-23,102.73,284.707,0
1998-12-24,102.64,282.871,0
1998-12-25,102.54,280.842,0
1998-12-26,102.46,279.226,0
1998-12-27,102.37,277.417,0
1998-12-28,102.28,275.616,0
1998-12-29,102.19,273.824,0
1998-12-30,102.09,271.843,0
1998-12-31,102.01,270.266,0
1999-01-01,101.93,268.695,0
1999-01-02,101.83,266.741,0
1999-01-03,101.77,265.574,0
1999-01-04,101.68,263.831,0
1999-01-05,101.6,262.288,0
1999-01-06,101.52,260.752,0
1999-01-07,101.44,259.222,0
1999-01-08,101.36,257.7,0.2
1999-01-09,101.28,256.183,0.3
1999-01-10,101.21,254.862,0
1999-01-11,101.13,253.358,0
1999-01-12,101.05,251.861,0
1999-01-13,100.98,250.556,0
1999-01-14,100.91,249.256,0
1999-01-15,100.84,247.961,0
1999-01-16,100.77,246.671,0
1999-01-17,100.7,245.386,0
1999-01-18,100.63,244.107,0
1999-01-19,100.57,243.013,0.8
1999-01-20,100.5,241.742,0
1999-01-21,100.44,240.657,0
1999-01-22,100.37,239.395,0
1999-01-23,100.34,238.856,22.4
1999-01-24,100.33,238.676,0
1999-01-25,100.28,237.78,0.7
1999-01-26,100.25,237.244,0
1999-01-27,100.19,236.173,0
1999-01-28,100.14,235.284,0
1999-01-29,100.08,234.22,0
1999-01-30,100.03,233.336,0
1999-01-31,99.97,232.278,0
1999-02-01,99.92,231.4,0
1999-02-02,99.87,230.524,0.2
1999-02-03,99.83,229.825,0.2
1999-02-04,99.77,228.779,1.1
1999-02-05,99.72,227.91,1
1999-02-06,99.68,227.217,0.2
1999-02-07,99.63,226.353,0
1999-02-08,99.58,225.491,0
1999-02-09,99.53,224.631,0
1999-02-10,99.48,223.774,0
1999-02-11,99.43,222.919,1.2
1999-02-12,99.38,222.067,0
1999-02-13,99.34,221.387,0
1999-02-14,99.29,220.539,0
1999-02-15,99.25,219.862,0
1999-02-16,99.19,218.85,0
1999-02-17,99.14,218.009,0
1999-02-18,99.1,217.338,0.8
1999-02-19,99.05,216.501,0.4
1999-02-20,99,215.667,0
1999-02-21,98.96,215.001,0
1999-02-22,98.91,214.171,0
1999-02-23,98.87,213.509,0
1999-02-24,98.85,213.178,9.3
1999-02-25,98.81,212.518,0
1999-02-26,98.78,212.024,15.2
1999-02-27,98.74,211.367,0.3
1999-02-28,98.72,211.039,0
1999-03-01,98.68,210.384,0
1999-03-02,98.65,209.893,0
1999-03-03,98.61,209.241,0
1999-03-04,98.57,208.59,0
1999-03-05,98.54,208.102,0
1999-03-06,98.49,207.292,0
1999-03-07,98.46,206.807,0.9
1999-03-08,98.41,206,0
1999-03-09,98.37,205.356,0
1999-03-10,98.33,204.714,0
1999-03-11,98.29,204.073,0
1999-03-12,98.25,203.434,0
1999-03-13,98.2,202.637,0
1999-03-14,98.17,202.16,20.2
1999-03-15,98.28,203.913,32.5
1999-03-16,98.38,205.517,0
1999-03-17,98.42,206.161,0
1999-03-18,98.53,207.94,40.4
1999-03-19,98.98,215.334,8.9
1999-03-20,99.2,219.018,2
1999-03-21,99.32,221.047,0.1
1999-03-22,99.38,222.067,0
1999-03-23,99.4,222.407,0
1999-03-24,99.43,222.919,11.7
1999-03-25,99.46,223.432,0.2
1999-03-26,99.48,223.774,13
1999-03-27,99.51,224.288,3.8
1999-03-28,99.53,224.631,0
1999-03-29,99.54,224.803,0
1999-03-30,99.54,224.803,0
1999-03-31,99.53,224.631,0
1999-04-01,99.5,224.116,3.5
1999-04-02,99.49,223.945,1.5
1999-04-03,99.46,223.432,0
1999-04-04,99.45,223.261,0
1999-04-05,99.41,222.578,3.3
1999-04-06,99.38,222.067,2.5
1999-04-07,99.35,221.557,0
1999-04-08,99.32,221.047,0
1999-04-09,99.27,220.2,68
1999-04-10,99.95,231.927,0.3
1999-04-11,100.27,237.601,0
1999-04-12,100.41,240.116,9.3
1999-04-13,100.53,242.286,4.1
1999-04-14,100.6,243.559,0
1999-04-15,100.63,244.107,0
1999-04-16,100.64,244.289,0
1999-04-17,100.64,244.289,0
1999-04-18,100.62,243.924,0
1999-04-19,100.6,243.559,0
1999-04-20,100.57,243.013,0
1999-04-21,100.53,242.286,0
1999-04-22,100.49,241.561,0
1999-04-23,100.44,240.657,0
1999-04-24,100.39,239.755,0
1999-04-25,100.34,238.856,0
1999-04-26,100.28,237.78,0
1999-04-27,100.22,236.708,0
1999-04-28,100.15,235.461,0
1999-04-29,100.09,234.397,0
1999-04-30,100.02,233.159,0
1999-05-01,99.94,231.751,0
1999-05-02,99.87,230.524,0
1999-05-03,99.84,229.999,53.8
1999-05-04,99.96,232.103,5.7
1999-05-05,99.96,232.103,0
1999-05-06,99.92,231.4,0
1999-05-07,99.86,230.349,0
1999-05-08,99.8,229.301,0
1999-05-09,99.72,227.91,0
1999-05-10,99.64,226.525,0
1999-05-11,99.55,224.975,0
1999-05-12,99.46,223.432,0
1999-05-13,99.36,221.727,0
1999-05-14,99.26,220.031,0
1999-05-15,99.15,218.177,0
1999-05-16,99.05,216.501,0
1999-05-17,98.94,214.669,0
1999-05-18,98.85,213.178,13.6
1999-05-19,98.76,211.695,1.4
1999-05-20,98.65,209.893,0
1999-05-21,98.54,208.102,0
1999-05-22,98.42,206.161,0
1999-05-23,98.32,204.554,18.2
1999-05-24,98.25,203.434,9.7
1999-05-25,98.16,202.001,0
1999-05-26,98.08,200.734,16.4
1999-05-27,98.01,199.629,0
1999-05-28,97.91,198.059,0
1999-05-29,97.79,196.187,0
1999-05-30,97.67,194.328,0
1999-05-31,97.53,192.176,0
1999-06-01,97.41,190.344,0
1999-06-02,97.29,188.526,6.7
1999-06-03,97.17,186.72,0
1999-06-04,97.04,184.778,0
1999-06-05,96.9,182.703,0
1999-06-06,96.78,180.938,4.4
1999-06-07,96.67,179.331,13.8
1999-06-08,96.55,177.59,0
1999-06-09,96.41,175.574,0
1999-06-10,96.27,173.574,0
1999-06-11,96.12,171.451,0
1999-06-12,95.96,169.206,0
1999-06-13,95.81,167.121,0
1999-06-14,95.66,165.054,0
1999-06-15,95.5,162.87,0
1999-06-16,95.37,161.111,16.9
1999-06-17,95.33,160.573,21.2
1999-06-18,95.25,159.5,4.4
1999-06-19,95.13,157.899,0
1999-06-20,94.99,156.052,0
1999-06-21,94.84,154.075,0
1999-06-22,94.7,152.245,0
1999-06-23,94.76,153.027,61.4
1999-06-24,94.81,153.682,0
1999-06-25,94.84,154.075,0
1999-06-26,94.73,152.636,0
1999-06-27,94.62,151.206,0
1999-06-28,94.5,149.656,7.4
1999-06-29,94.42,148.628,10.1
1999-06-30,94.3,147.096,0
1999-07-01,94.29,146.969,64.5
1999-07-02,97.23,187.621,53.7
1999-07-03,97.68,194.483,0.6
1999-07-04,97.81,196.498,0.3
1999-07-05,97.81,196.498,0.3
1999-07-06,97.82,196.654,0
1999-07-07,97.76,195.721,0
1999-07-08,97.69,194.637,0
1999-07-09,97.83,196.81,45
1999-07-10,98,199.472,0
1999-07-11,98.02,199.787,0
1999-07-12,97.96,198.843,0
1999-07-13,97.86,197.278,0
1999-07-14,97.82,196.654,0
1999-07-15,97.8,196.343,9.1
1999-07-16,97.67,194.328,0
1999-07-17,97.58,192.942,0
1999-07-18,97.48,191.411,0
1999-07-19,97.35,189.434,0
1999-07-20,97.23,187.621,0.3
1999-07-21,97.13,186.121,0
1999-07-22,97.02,184.481,2.5
1999-07-23,96.91,182.851,5.6
1999-07-24,96.79,181.085,0.8
1999-07-25,96.68,179.477,0
1999-07-26,96.55,177.59,0
1999-07-27,97.13,186.121,89.8
1999-07-28,98.44,206.484,13.7
1999-07-29,98.9,214.006,10.7
1999-07-30,101.63,262.866,80.8
1999-07-31,102.92,288.611,19.6
1999-08-01,103.33,297.169,0.5
1999-08-02,103.56,302.052,11.6
1999-08-03,105.49,345.562,87.7
1999-08-04,106.81,378.599,34.2
1999-08-05,107.47,396.132,0.3
1999-08-06,107.74,403.502,0
1999-08-07,107.91,408.201,13.2
1999-08-08,108.11,413.787,10.6
1999-08-09,108.26,418.019,4.8
1999-08-10,108.31,419.437,0
1999-08-11,108.34,420.29,0
1999-08-12,108.34,420.29,0
1999-08-13,108.31,419.437,0
1999-08-14,108.27,418.302,0
1999-08-15,108.23,417.17,0
1999-08-16,108.19,416.04,0
1999-08-17,108.14,414.631,0
1999-08-18,108.1,413.507,1
1999-08-19,108.04,411.825,0.2
1999-08-20,108,410.707,31.9
1999-08-21,108.17,415.476,21.4
1999-08-22,108.5,424.864,53.2
1999-08-23,108.43,422.858,1.7
1999-08-24,108.06,412.385,0.8
1999-08-25,107.79,404.879,17
1999-08-26,108,410.707,25.7
1999-08-27,108.03,411.545,1.1
1999-08-28,107.96,409.591,0
1999-08-29,107.87,407.091,0
1999-08-30,107.81,405.431,24.4
1999-08-31,108.17,415.476,37.8
1999-09-01,108.01,410.986,0
1999-09-02,108.15,414.912,0
1999-09-03,108.21,416.605,0
1999-09-04,108.25,417.736,0
1999-09-05,108.38,421.43,27.7
1999-09-06,108.53,425.726,9.8
1999-09-07,108.59,427.454,3.1
1999-09-08,108.59,427.454,0
1999-09-09,108.54,426.014,0.3
1999-09-10,108.36,420.86,12.7
1999-09-11,108.21,416.605,0
1999-09-12,108.22,416.887,0
1999-09-13,108.21,416.605,0
1999-09-14,108.18,415.758,0.6
1999-09-15,108.14,414.631,0
1999-09-16,108.1,413.507,0
1999-09-17,107.98,410.149,66.6
1999-09-18,107.83,405.984,0
1999-09-19,108.2,416.322,84.4
1999-09-20,108.33,420.006,2.8
1999-09-21,107.7,402.403,12.4
1999-09-22,107.91,408.201,60.1
1999-09-23,108.42,422.572,93.7
1999-09-24,107.99,410.428,0.2
1999-09-25,108.02,411.266,0
1999-09-26,108.25,417.736,0
1999-09-27,108.39,421.715,0
1999-09-28,108.48,424.29,0
1999-09-29,108.52,425.438,0
1999-09-30,108.55,426.301,0
1999-10-01,108.47,424.003,0
1999-10-02,108.38,421.43,0.3
1999-10-03,108.3,419.153,0
1999-10-04,108.23,417.17,0
1999-10-05,108.22,416.887,0
1999-10-06,108.21,416.605,0.6
1999-10-07,108.19,416.04,0
1999-10-08,108.17,415.476,0
1999-10-09,108.14,414.631,0
1999-10-10,108.13,414.35,14.8
1999-10-11,108.25,417.736,41.6
1999-10-12,108.26,418.019,0
1999-10-13,108.2,416.322,3
1999-10-14,108.15,414.912,0
1999-10-15,108.16,415.194,13.4
1999-10-16,108.16,415.194,0
1999-10-17,108.15,414.912,0
1999-10-18,108.12,414.068,0
1999-10-19,108.08,412.945,0
1999-10-20,108.04,411.825,0
1999-10-21,107.99,410.428,0
1999-10-22,107.95,409.313,0
1999-10-23,107.9,407.923,0
1999-10-24,107.85,406.537,0
1999-10-25,107.8,405.155,0
1999-10-26,107.75,403.777,0
1999-10-27,107.7,402.403,0
1999-10-28,107.65,401.032,0
1999-10-29,107.6,399.666,0
1999-10-30,107.55,398.304,0
1999-10-31,107.52,397.488,21.9
1999-11-01,107.49,396.674,2.3
1999-11-02,107.45,395.591,0
1999-11-03,107.4,394.24,0
1999-11-04,107.35,392.893,0
1999-11-05,107.3,391.551,0
1999-11-06,107.25,390.212,0
1999-11-07,107.2,388.877,0
1999-11-08,107.15,387.546,0
1999-11-09,107.1,386.219,0
1999-11-10,107.05,384.896,0
1999-11-11,107.01,383.84,13.9
1999-11-12,106.97,382.787,0.3
1999-11-13,106.92,381.474,0
1999-11-14,106.86,379.903,0
1999-11-15,106.81,378.599,0
1999-11-16,106.75,377.038,0
1999-11-17,106.7,375.743,0
1999-11-18,106.64,374.193,0
1999-11-19,106.59,372.905,0
1999-11-20,106.53,371.366,0
1999-11-21,106.47,369.831,0
1999-11-22,106.41,368.303,0
1999-11-23,106.35,366.78,0
1999-11-24,106.29,365.263,3.3
1999-11-25,106.23,363.751,0
1999-11-26,106.17,362.245,0
1999-11-27,106.11,360.744,0
1999-11-28,106.05,359.249,0
1999-11-29,105.99,357.759,0
1999-11-30,105.93,356.275,0
1999-12-01,105.86,354.551,0
1999-12-02,105.8,353.079,0
1999-12-03,105.74,351.612,0
1999-12-04,105.67,349.909,0
1999-12-05,105.61,348.454,0
1999-12-06,105.55,347.005,0
1999-12-07,105.5,345.802,0
1999-12-08,105.44,344.363,0
1999-12-09,105.38,342.93,0
1999-12-10,105.32,341.502,0
1999-12-11,105.27,340.316,0
1999-12-12,105.21,338.898,0
1999-12-13,105.16,337.721,0
1999-12-14,105.1,336.313,0
1999-12-15,105.05,335.145,0
1999-12-16,105,333.979,0
1999-12-17,104.94,332.601,0
1999-12-18,104.88,331.228,0
1999-12-19,104.83,330.086,0
1999-12-20,104.78,328.947,0
1999-12-21,104.73,327.812,0
1999-12-22,104.68,326.679,0
1999-12-23,104.63,325.549,0
1999-12-24,104.58,324.422,0
1999-12-25,104.53,323.298,0
1999-12-26,104.48,322.176,0
1999-12-27,104.43,321.058,0
1999-12-28,104.38,319.942,0
1999-12-29,104.33,318.83,0
1999-12-30,104.28,317.72,0
1999-12-31,104.22,316.392,0
2000-01-01,104.17,315.288,0
2000-01-02,104.11,313.967,1.2
2000-01-03,104.06,312.87,0
2000-01-04,104.01,311.776,0
2000-01-05,103.96,310.684,7.5
2000-01-06,103.91,309.595,1
2000-01-07,103.86,308.509,0
2000-01-08,103.81,307.426,0
2000-01-09,103.75,306.13,2.3
2000-01-10,103.69,304.838,0
2000-01-11,103.63,303.55,0.9
2000-01-12,103.58,302.479,0.5
2000-01-13,103.52,301.199,0.5
2000-01-14,103.46,299.922,0
2000-01-15,103.4,298.649,0
2000-01-16,103.34,297.38,0
2000-01-17,103.28,296.116,0
2000-01-18,103.22,294.855,0
2000-01-19,103.15,293.389,0
2000-01-20,103.08,291.929,0
2000-01-21,103.02,290.681,0
2000-01-22,102.96,289.437,6.6
2000-01-23,102.92,288.611,7.7
2000-01-24,102.85,287.168,0
2000-01-25,102.79,285.935,0
2000-01-26,102.73,284.707,0
2000-01-27,102.67,283.482,0
2000-01-28,102.6,282.058,0
2000-01-29,102.53,280.639,0
2000-01-30,102.46,279.226,0
2000-01-31,102.4,278.019,0
2000-02-01,102.33,276.615,0
2000-02-02,102.26,275.217,0
2000-02-03,102.19,273.824,0
2000-02-04,102.13,272.634,0
2000-02-05,102.06,271.251,1.3
2000-02-06,101.99,269.872,0.5
2000-02-07,101.92,268.499,0
2000-02-08,101.85,267.131,0
2000-02-09,101.79,265.963,0
2000-02-10,101.72,264.605,0
2000-02-11,101.65,263.251,0
2000-02-12,101.58,261.903,0
2000-02-13,101.51,260.56,0
2000-02-14,101.43,259.032,0
2000-02-15,101.36,257.7,0
2000-02-16,101.29,256.372,0
2000-02-17,101.21,254.862,0
2000-02-18,101.14,253.546,0
2000-02-19,101.07,252.234,0
2000-02-20,100.99,250.742,0
2000-02-21,100.91,249.256,0
2000-02-22,100.84,247.961,0
2000-02-23,100.76,246.488,0
2000-02-24,100.68,245.02,0
2000-02-25,100.6,243.559,0
2000-02-26,100.52,242.105,0
2000-02-27,100.44,240.657,0
2000-02-28,100.36,239.215,0
2000-02-29,100.28,237.78,0
2000-03-01,100.2,236.351,0
2000-03-02,100.12,234.929,0
2000-03-03,100.04,233.513,2.2
2000-03-04,99.96,232.103,0
2000-03-05,99.88,230.699,0
2000-03-06,99.8,229.301,0
2000-03-07,99.71,227.737,0
2000-03-08,99.63,226.353,0
2000-03-09,99.55,224.975,0
2000-03-10,99.46,223.432,0
2000-03-11,99.38,222.067,0
2000-03-12,99.3,220.708,0
2000-03-13,99.21,219.187,0
2000-03-14,99.14,218.009,0
2000-03-15,99.05,216.501,19.7
2000-03-16,98.99,215.5,2.6
2000-03-17,98.92,214.337,0
2000-03-18,98.83,212.848,0
2000-03-19,98.75,211.531,0
2000-03-20,98.66,210.057,0
2000-03-21,98.58,208.752,0
2000-03-22,98.49,207.292,0
2000-03-23,98.41,206,0
2000-03-24,98.31,204.394,0
2000-03-25,98.23,203.115,0
2000-03-26,98.14,201.684,0
2000-03-27,98.05,200.26,0
2000-03-28,97.96,198.843,0.3
2000-03-29,97.88,197.59,0
2000-03-30,97.79,196.187,0
2000-03-31,97.7,194.792,0
2000-04-01,97.61,193.404,0.6
2000-04-02,97.53,192.176,0
2000-04-03,97.44,190.801,0
2000-04-04,97.35,189.434,0
2000-04-05,97.26,188.073,0
2000-04-06,97.17,186.72,0
2000-04-07,97.08,185.374,0
2000-04-08,97,184.184,0
2000-04-09,96.9,182.703,0
2000-04-10,96.81,181.378,0
2000-04-11,96.72,180.06,0
2000-04-12,96.64,178.895,0
2000-04-13,96.54,177.445,5.4
2000-04-14,96.46,176.292,0
2000-04-15,96.37,175.001,0
2000-04-16,96.28,173.717,0
2000-04-17,96.18,172.298,0
2000-04-18,96.09,171.028,0
2000-04-19,96.02,170.045,8.7
2000-04-20,95.93,168.787,0
2000-04-21,95.84,167.536,1
2000-04-22,95.75,166.292,0
2000-04-23,95.67,165.191,0
2000-04-24,95.58,163.96,0
2000-04-25,95.48,162.599,0
2000-04-26,95.4,161.516,1.3
2000-04-27,95.31,160.304,0
2000-04-28,95.22,159.098,0
2000-04-29,95.12,157.767,0
2000-04-30,95.04,156.707,2.3
2000-05-01,94.94,155.391,0
2000-05-02,94.86,154.338,0
2000-05-03,94.76,153.027,0
2000-05-04,94.68,151.985,0
2000-05-05,94.59,150.817,0
2000-05-06,94.5,149.656,0
2000-05-07,94.42,148.628,0
2000-05-08,94.33,147.478,0
2000-05-09,94.24,146.334,0
2000-05-10,94.17,145.448,17.5
2000-05-11,94.09,144.441,0
2000-05-12,94.01,143.437,0
2000-05-13,93.94,142.563,4.6
2000-05-14,93.86,141.569,0
2000-05-15,93.79,140.703,1
2000-05-16,93.71,139.717,0
2000-05-17,93.63,138.736,0
2000-05-18,93.55,137.759,0
2000-05-19,93.47,136.788,0
2000-05-20,93.38,135.7,0
2000-05-21,93.28,134.498,0
2000-05-22,93.19,133.422,0
2000-05-23,93.09,132.234,0
2000-05-24,93.01,131.288,0
2000-05-25,92.92,130.23,0
2000-05-26,92.85,129.411,24.8
2000-05-27,92.78,128.595,0.7
2000-05-28,92.71,127.783,0
2000-05-29,92.64,126.974,0
2000-05-30,92.57,126.169,5.4
2000-05-31,92.51,125.481,5.2
2000-06-01,92.45,124.796,0
2000-06-02,92.38,124,0
2000-06-03,92.32,123.32,0
2000-06-04,92.26,122.643,0
2000-06-05,92.19,121.856,0
2000-06-06,92.12,121.073,0
2000-06-07,92.05,120.293,0
2000-06-08,92,119.738,27
2000-06-09,91.97,119.405,0
2000-06-10,91.92,118.853,0
2000-06-11,91.86,118.192,0
2000-06-12,91.8,117.534,14.3
2000-06-13,91.75,116.988,0
2000-06-14,91.7,116.443,0
2000-06-15,91.65,115.9,0
2000-06-16,91.56,114.926,0
2000-06-17,91.49,114.173,0.2
2000-06-18,91.42,113.423,0
2000-06-19,91.35,112.676,0
2000-06-20,91.28,111.933,0
2000-06-21,91.21,111.193,0
2000-06-22,91.16,110.666,14.4
2000-06-23,91.1,110.036,0
2000-06-24,91.04,109.409,3.2
2000-06-25,90.98,108.784,0.3
2000-06-26,91.4,113.209,90.1
2000-06-27,92.43,124.568,42.7
2000-06-28,93.01,131.288,0.4
2000-06-29,93.06,131.879,0
2000-06-30,93.1,132.352,15.5
2000-07-01,93.14,132.827,0.3
2000-07-02,93.12,132.59,0
2000-07-03,93.05,131.761,0
2000-07-04,92.97,130.817,0
2000-07-05,92.89,129.879,0
2000-07-06,92.82,129.061,0
2000-07-07,92.75,128.247,17.3
2000-07-08,92.67,127.32,0.7
2000-07-09,92.57,126.169,0
2000-07-10,92.7,127.667,69.4
